event,time,src,dst,packetName,srcPort,dstPort,pktLen
1,0.147791,10.1.0.24,10.1.0.42,normal,9001,9002,100
2,0.1609,10.1.0.25,10.1.0.42,normal,9001,9002,100
3,0.552271,10.1.0.21,10.1.0.42,normal,9001,9002,100
4,1.02911,10.1.0.22,10.1.0.42,normal,9001,9002,100
5,1.56111,10.1.0.11,10.1.0.42,normal,9001,9002,100
6,1.59029,10.1.0.12,10.1.0.42,normal,9001,9002,100
7,1.67751,10.1.0.18,10.1.0.42,normal,9001,9002,100
8,1.70928,10.1.0.14,10.1.0.42,normal,9001,9002,100
9,2.34922,10.1.0.18,10.1.0.42,normal,9001,9002,100
10,2.49937,10.1.0.7,10.1.0.42,normal,9001,9002,100
11,2.68706,10.1.0.11,10.1.0.42,normal,9001,9002,100
12,2.73092,10.1.0.10,10.1.0.42,normal,9001,9002,100
13,2.78784,10.1.0.20,10.1.0.42,normal,9001,9002,100
14,2.86207,10.1.0.9,10.1.0.42,normal,9001,9002,100
15,3.03005,10.1.0.14,10.1.0.42,normal,9001,9002,100
16,3.04061,10.1.0.12,10.1.0.42,normal,9001,9002,100
17,3.1977,10.1.0.8,10.1.0.42,normal,9001,9002,100
18,3.29378,10.1.0.11,10.1.0.42,normal,9001,9002,100
19,3.38466,10.1.0.9,10.1.0.42,normal,9001,9002,100
20,3.40246,10.1.0.16,10.1.0.42,normal,9001,9002,100
21,3.49044,10.1.0.1,10.1.0.42,normal,9001,9002,100
22,3.49071,10.1.0.7,10.1.0.42,normal,9001,9002,100
23,3.54611,10.1.0.3,10.1.0.42,normal,9001,9002,100
24,3.61257,10.1.0.10,10.1.0.42,normal,9001,9002,100
25,3.8432,10.1.0.5,10.1.0.42,normal,9001,9002,100
26,3.89857,10.1.0.9,10.1.0.42,normal,9001,9002,100
27,4.2669,10.1.0.8,10.1.0.42,normal,9001,9002,100
28,4.29414,10.1.0.10,10.1.0.42,normal,9001,9002,100
29,4.29596,10.1.0.7,10.1.0.42,normal,9001,9002,100
30,4.41468,10.1.0.6,10.1.0.42,normal,9001,9002,100
31,4.4228,10.1.0.1,10.1.0.42,normal,9001,9002,100
32,4.4986,10.1.0.3,10.1.0.42,normal,9001,9002,100
33,4.52858,10.1.0.12,10.1.0.42,normal,9001,9002,100
34,4.70148,10.1.0.5,10.1.0.42,normal,9001,9002,100
35,4.70779,10.1.0.2,10.1.0.42,normal,9001,9002,100
36,4.79181,10.1.0.4,10.1.0.42,normal,9001,9002,100
37,5.06134,10.1.0.8,10.1.0.42,normal,9001,9002,100
38,5.06388,10.1.0.10,10.1.0.42,normal,9001,9002,100
39,5.16725,10.1.0.12,10.1.0.42,normal,9001,9002,100
40,5.22222,10.1.0.2,10.1.0.42,normal,9001,9002,100
41,5.3331,10.1.0.1,10.1.0.42,normal,9001,9002,100
42,5.40552,10.1.0.5,10.1.0.42,normal,9001,9002,100
43,5.41326,10.1.0.4,10.1.0.42,normal,9001,9002,100
44,5.43025,10.1.0.6,10.1.0.42,normal,9001,9002,100
45,5.46499,10.1.0.3,10.1.0.42,normal,9001,9002,100
46,5.60472,10.1.0.7,10.1.0.42,normal,9001,9002,100
47,5.80846,10.1.0.8,10.1.0.42,normal,9001,9002,100
48,5.98586,10.1.0.3,10.1.0.42,normal,9001,9002,100
49,6.06797,10.1.0.1,10.1.0.42,normal,9001,9002,100
50,6.42992,10.1.0.2,10.1.0.42,normal,9001,9002,100
51,6.45114,10.1.0.4,10.1.0.42,normal,9001,9002,100
52,6.71837,10.1.0.6,10.1.0.42,normal,9001,9002,100
53,6.79139,10.1.0.8,10.1.0.42,normal,9001,9002,100
54,7.22676,10.1.0.33,10.1.0.42,normal,9001,9002,100
55,7.26873,10.1.0.37,10.1.0.42,normal,9001,9002,100
56,7.41648,10.1.0.35,10.1.0.42,normal,9001,9002,100
57,7.42158,10.1.0.6,10.1.0.42,normal,9001,9002,100
58,7.44218,10.1.0.34,10.1.0.42,normal,9001,9002,100
59,7.57958,10.1.0.40,10.1.0.42,normal,9001,9002,100
60,7.62437,10.1.0.4,10.1.0.42,normal,9001,9002,100
61,7.78949,10.1.0.29,10.1.0.42,normal,9001,9002,100
62,7.98827,10.1.0.39,10.1.0.42,normal,9001,9002,100
63,8.14891,10.1.0.38,10.1.0.42,normal,9001,9002,100
64,8.26443,10.1.0.4,10.1.0.42,normal,9001,9002,100
65,8.31088,10.1.0.35,10.1.0.42,normal,9001,9002,100
66,8.32665,10.1.0.34,10.1.0.42,normal,9001,9002,100
67,8.5445,10.1.0.33,10.1.0.42,normal,9001,9002,100
68,8.59935,10.1.0.40,10.1.0.42,normal,9001,9002,100
69,8.61408,10.1.0.31,10.1.0.42,normal,9001,9002,100
70,8.67061,10.1.0.37,10.1.0.42,normal,9001,9002,100
71,8.91456,10.1.0.39,10.1.0.42,normal,9001,9002,100
72,9.16042,10.1.0.31,10.1.0.42,normal,9001,9002,100
73,9.19033,10.1.0.29,10.1.0.42,normal,9001,9002,100
74,9.2495,10.1.0.40,10.1.0.42,normal,9001,9002,100
75,9.3453,10.1.0.33,10.1.0.42,normal,9001,9002,100
76,9.3819,10.1.0.34,10.1.0.42,normal,9001,9002,100
77,9.47561,10.1.0.26,10.1.0.42,normal,9001,9002,100
78,9.49135,10.1.0.38,10.1.0.42,normal,9001,9002,100
79,9.501,10.1.0.36,10.1.0.42,normal,9001,9002,100
80,9.69032,10.1.0.39,10.1.0.42,normal,9001,9002,100
81,9.72446,10.1.0.32,10.1.0.42,normal,9001,9002,100
82,9.75195,10.1.0.29,10.1.0.42,normal,9001,9002,100
83,9.776,10.1.0.35,10.1.0.42,normal,9001,9002,100
84,10.015,10.1.0.21,10.1.0.42,normal,9001,9002,100
85,10.0152,10.1.0.25,10.1.0.42,normal,9001,9002,100
86,10.022,10.1.0.37,10.1.0.42,normal,9001,9002,100
87,10.0273,10.1.0.26,10.1.0.42,normal,9001,9002,100
88,10.0501,10.1.0.36,10.1.0.42,normal,9001,9002,100
89,10.1152,10.1.0.38,10.1.0.42,normal,9001,9002,100
90,10.3031,10.1.0.31,10.1.0.42,normal,9001,9002,100
91,10.4998,10.1.0.34,10.1.0.42,normal,9001,9002,100
92,10.5144,10.1.0.30,10.1.0.42,normal,9001,9002,100
93,10.5504,10.1.0.27,10.1.0.42,normal,9001,9002,100
94,10.5698,10.1.0.40,10.1.0.42,normal,9001,9002,100
95,10.7848,10.1.0.21,10.1.0.42,normal,9001,9002,100
96,10.8722,10.1.0.36,10.1.0.42,normal,9001,9002,100
97,10.8741,10.1.0.29,10.1.0.42,normal,9001,9002,100
98,10.8807,10.1.0.25,10.1.0.42,normal,9001,9002,100
99,10.8862,10.1.0.31,10.1.0.42,normal,9001,9002,100
100,11.0083,10.1.0.32,10.1.0.42,normal,9001,9002,100
101,11.0286,10.1.0.23,10.1.0.42,normal,9001,9002,100
102,11.1184,10.1.0.30,10.1.0.42,normal,9001,9002,100
103,11.3887,10.1.0.26,10.1.0.42,normal,9001,9002,100
104,11.4806,10.1.0.13,10.1.0.42,normal,9001,9002,100
105,11.5313,10.1.0.27,10.1.0.42,normal,9001,9002,100
106,11.5742,10.1.0.21,10.1.0.42,normal,9001,9002,100
107,11.6541,10.1.0.25,10.1.0.42,normal,9001,9002,100
108,11.6548,10.1.0.31,10.1.0.42,normal,9001,9002,100
109,11.6637,10.1.0.30,10.1.0.42,normal,9001,9002,100
110,11.9226,10.1.0.17,10.1.0.42,normal,9001,9002,100
111,12.0565,10.1.0.23,10.1.0.42,normal,9001,9002,100
112,12.2043,10.1.0.31,10.1.0.42,normal,9001,9002,100
113,12.2066,10.1.0.19,10.1.0.42,normal,9001,9002,100
114,12.2189,10.1.0.36,10.1.0.42,normal,9001,9002,100
115,12.3216,10.1.0.32,10.1.0.42,normal,9001,9002,100
116,12.5733,10.1.0.18,10.1.0.42,normal,9001,9002,100
117,12.5759,10.1.0.13,10.1.0.42,normal,9001,9002,100
118,12.6659,10.1.0.21,10.1.0.42,normal,9001,9002,100
119,12.7104,10.1.0.28,10.1.0.42,normal,9001,9002,100
120,12.7229,10.1.0.26,10.1.0.42,normal,9001,9002,100
121,12.9097,10.1.0.30,10.1.0.42,normal,9001,9002,100
122,12.932,10.1.0.22,10.1.0.42,normal,9001,9002,100
123,12.9834,10.1.0.27,10.1.0.42,normal,9001,9002,100
124,13.0165,10.1.0.17,10.1.0.42,normal,9001,9002,100
125,13.0487,10.1.0.9,10.1.0.42,normal,9001,9002,100
126,13.0812,10.1.0.36,10.1.0.42,normal,9001,9002,100
127,13.1818,10.1.0.19,10.1.0.42,normal,9001,9002,100
128,13.3616,10.1.0.23,10.1.0.42,normal,9001,9002,100
129,13.4243,10.1.0.18,10.1.0.42,normal,9001,9002,100
130,13.5769,10.1.0.13,10.1.0.42,normal,9001,9002,100
131,13.623,10.1.0.15,10.1.0.42,normal,9001,9002,100
132,13.7968,10.1.0.32,10.1.0.42,normal,9001,9002,100
133,13.835,10.1.0.30,10.1.0.42,normal,9001,9002,100
134,13.9284,10.1.0.9,10.1.0.42,normal,9001,9002,100
135,13.9534,10.1.0.27,10.1.0.42,normal,9001,9002,100
136,13.9607,10.1.0.22,10.1.0.42,normal,9001,9002,100
137,13.981,10.1.0.28,10.1.0.42,normal,9001,9002,100
138,14.0925,10.1.0.19,10.1.0.42,normal,9001,9002,100
139,14.1846,10.1.0.14,10.1.0.42,normal,9001,9002,100
140,14.3116,10.1.0.24,10.1.0.42,normal,9001,9002,100
141,14.3472,10.1.0.18,10.1.0.42,normal,9001,9002,100
142,14.4677,10.1.0.36,10.1.0.42,normal,9001,9002,100
143,14.5212,10.1.0.22,10.1.0.42,normal,9001,9002,100
144,14.6698,10.1.0.11,10.1.0.42,normal,9001,9002,100
145,14.7603,10.1.0.15,10.1.0.42,normal,9001,9002,100
146,14.8372,10.1.0.9,10.1.0.42,normal,9001,9002,100
147,15.1793,10.1.0.5,10.1.0.42,normal,9001,9002,100
148,15.2038,10.1.0.14,10.1.0.42,normal,9001,9002,100
149,15.2528,10.1.0.28,10.1.0.42,normal,9001,9002,100
150,15.2834,10.1.0.18,10.1.0.42,normal,9001,9002,100
151,15.4801,10.1.0.11,10.1.0.42,normal,9001,9002,100
152,15.6787,10.1.0.24,10.1.0.42,normal,9001,9002,100
153,15.7739,10.1.0.28,10.1.0.42,normal,9001,9002,100
154,15.7997,10.1.0.5,10.1.0.42,normal,9001,9002,100
155,15.949,10.1.0.15,10.1.0.42,normal,9001,9002,100
156,16.0017,10.1.0.3,10.1.0.42,normal,9001,9002,100
157,16.0974,10.1.0.1,10.1.0.42,normal,9001,9002,100
158,16.2207,10.1.0.14,10.1.0.42,normal,9001,9002,100
159,16.2734,10.1.0.24,10.1.0.42,normal,9001,9002,100
160,16.4656,10.1.0.15,10.1.0.42,normal,9001,9002,100
161,16.5018,10.1.0.7,10.1.0.42,normal,9001,9002,100
162,16.5109,10.1.0.5,10.1.0.42,normal,9001,9002,100
163,16.5603,10.1.0.11,10.1.0.42,normal,9001,9002,100
164,16.6865,10.1.0.3,10.1.0.42,normal,9001,9002,100
165,16.8558,10.1.0.14,10.1.0.42,normal,9001,9002,100
166,16.8906,10.1.0.1,10.1.0.42,normal,9001,9002,100
167,17.0928,10.1.0.16,10.1.0.42,normal,9001,9002,100
168,17.2386,10.1.0.10,10.1.0.42,normal,9001,9002,100
169,17.2528,10.1.0.5,10.1.0.42,normal,9001,9002,100
170,17.3918,10.1.0.14,10.1.0.42,normal,9001,9002,100
171,17.5125,10.1.0.2,10.1.0.42,normal,9001,9002,100
172,17.5358,10.1.0.12,10.1.0.42,normal,9001,9002,100
173,17.5409,10.1.0.15,10.1.0.42,normal,9001,9002,100
174,17.754,10.1.0.24,10.1.0.42,normal,9001,9002,100
175,17.8085,10.1.0.7,10.1.0.42,normal,9001,9002,100
176,17.8806,10.1.0.3,10.1.0.42,normal,9001,9002,100
177,17.93,10.1.0.20,10.1.0.42,normal,9001,9002,100
178,18.2653,10.1.0.16,10.1.0.42,normal,9001,9002,100
179,18.2845,10.1.0.1,10.1.0.42,normal,9001,9002,100
180,18.4993,10.1.0.12,10.1.0.42,normal,9001,9002,100
181,18.575,10.1.0.24,10.1.0.42,normal,9001,9002,100
182,18.6143,10.1.0.10,10.1.0.42,normal,9001,9002,100
183,18.9439,10.1.0.2,10.1.0.42,normal,9001,9002,100
184,19.0257,10.1.0.16,10.1.0.42,normal,9001,9002,100
185,19.0999,10.1.0.20,10.1.0.42,normal,9001,9002,100
186,19.2799,10.1.0.7,10.1.0.42,normal,9001,9002,100
187,19.4318,10.1.0.6,10.1.0.42,normal,9001,9002,100
188,19.4742,10.1.0.12,10.1.0.42,normal,9001,9002,100
189,19.7202,10.1.0.37,10.1.0.42,normal,9001,9002,100
190,19.7638,10.1.0.10,10.1.0.42,normal,9001,9002,100
191,19.9591,10.1.0.38,10.1.0.42,normal,9001,9002,100
192,20.0089,10.1.0.1,10.1.0.42,attack,9003,9002,100
193,20.0232,10.1.0.1,10.1.0.42,attack,9003,9002,100
194,20.0238,10.1.0.1,10.1.0.42,attack,9003,9002,100
195,20.0522,10.1.0.1,10.1.0.42,attack,9003,9002,100
196,20.0526,10.1.0.1,10.1.0.42,attack,9003,9002,100
197,20.054,10.1.0.1,10.1.0.42,attack,9003,9002,100
198,20.0579,10.1.0.20,10.1.0.42,normal,9001,9002,100
199,20.1818,10.1.0.6,10.1.0.42,normal,9001,9002,100
200,20.2277,10.1.0.16,10.1.0.42,normal,9001,9002,100
201,20.3677,10.1.0.39,10.1.0.42,normal,9001,9002,100
202,20.3875,10.1.0.4,10.1.0.42,normal,9001,9002,100
203,20.4076,10.1.0.37,10.1.0.42,normal,9001,9002,100
204,20.4436,10.1.0.20,10.1.0.42,normal,9001,9002,100
205,20.4461,10.1.0.16,10.1.0.42,normal,9001,9002,100
206,20.5502,10.1.0.6,10.1.0.42,normal,9001,9002,100
207,20.6022,10.1.0.8,10.1.0.42,normal,9001,9002,100
208,20.6073,10.1.0.12,10.1.0.42,normal,9001,9002,100
209,20.6115,10.1.0.16,10.1.0.42,normal,9001,9002,100
210,20.6227,10.1.0.33,10.1.0.42,normal,9001,9002,100
211,20.6323,10.1.0.20,10.1.0.42,normal,9001,9002,100
212,20.6981,10.1.0.39,10.1.0.42,normal,9001,9002,100
213,20.7426,10.1.0.37,10.1.0.42,normal,9001,9002,100
214,20.753,10.1.0.34,10.1.0.42,normal,9001,9002,100
215,20.772,10.1.0.4,10.1.0.42,normal,9001,9002,100
216,20.8113,10.1.0.20,10.1.0.42,normal,9001,9002,100
217,20.8311,10.1.0.8,10.1.0.42,normal,9001,9002,100
218,20.8413,10.1.0.6,10.1.0.42,normal,9001,9002,100
219,20.8488,10.1.0.21,10.1.0.42,attack,9003,9002,100
220,20.8498,10.1.0.21,10.1.0.42,attack,9003,9002,100
221,20.8528,10.1.0.21,10.1.0.42,attack,9003,9002,100
222,20.8543,10.1.0.21,10.1.0.42,attack,9003,9002,100
223,20.8782,10.1.0.10,10.1.0.42,normal,9001,9002,100
224,20.901,10.1.0.21,10.1.0.42,attack,9003,9002,100
225,20.902,10.1.0.21,10.1.0.42,attack,9003,9002,100
226,20.9035,10.1.0.21,10.1.0.42,attack,9003,9002,100
227,20.9067,10.1.0.21,10.1.0.42,attack,9003,9002,100
228,20.9084,10.1.0.21,10.1.0.42,attack,9003,9002,100
229,20.9101,10.1.0.21,10.1.0.42,attack,9003,9002,100
230,20.912,10.1.0.21,10.1.0.42,attack,9003,9002,100
231,20.9138,10.1.0.21,10.1.0.42,attack,9003,9002,100
232,20.9155,10.1.0.21,10.1.0.42,attack,9003,9002,100
233,20.9165,10.1.0.21,10.1.0.42,attack,9003,9002,100
234,20.918,10.1.0.21,10.1.0.42,attack,9003,9002,100
235,20.9253,10.1.0.4,10.1.0.42,normal,9001,9002,100
236,20.9352,10.1.0.21,10.1.0.42,attack,9003,9002,100
237,20.9369,10.1.0.21,10.1.0.42,attack,9003,9002,100
238,20.9372,10.1.0.21,10.1.0.42,attack,9003,9002,100
239,20.9378,10.1.0.21,10.1.0.42,attack,9003,9002,100
240,20.9386,10.1.0.21,10.1.0.42,attack,9003,9002,100
241,20.9419,10.1.0.21,10.1.0.42,attack,9003,9002,100
242,20.944,10.1.0.21,10.1.0.42,attack,9003,9002,100
243,20.9444,10.1.0.21,10.1.0.42,attack,9003,9002,100
244,20.945,10.1.0.21,10.1.0.42,attack,9003,9002,100
245,20.9464,10.1.0.21,10.1.0.42,attack,9003,9002,100
246,20.9468,10.1.0.21,10.1.0.42,attack,9003,9002,100
247,20.9473,10.1.0.21,10.1.0.42,attack,9003,9002,100
248,20.9498,10.1.0.21,10.1.0.42,attack,9003,9002,100
249,20.9507,10.1.0.21,10.1.0.42,attack,9003,9002,100
250,20.951,10.1.0.21,10.1.0.42,attack,9003,9002,100
251,20.9517,10.1.0.35,10.1.0.42,normal,9001,9002,100
252,20.954,10.1.0.21,10.1.0.42,attack,9003,9002,100
253,20.9547,10.1.0.21,10.1.0.42,attack,9003,9002,100
254,20.9554,10.1.0.21,10.1.0.42,attack,9003,9002,100
255,20.9561,10.1.0.21,10.1.0.42,attack,9003,9002,100
256,20.9568,10.1.0.21,10.1.0.42,attack,9003,9002,100
257,20.9574,10.1.0.21,10.1.0.42,attack,9003,9002,100
258,20.9583,10.1.0.21,10.1.0.42,attack,9003,9002,100
259,20.9589,10.1.0.21,10.1.0.42,attack,9003,9002,100
260,20.9601,10.1.0.21,10.1.0.42,attack,9003,9002,100
261,20.9608,10.1.0.21,10.1.0.42,attack,9003,9002,100
262,20.9614,10.1.0.21,10.1.0.42,attack,9003,9002,100
263,20.963,10.1.0.21,10.1.0.42,attack,9003,9002,100
264,20.9633,10.1.0.21,10.1.0.42,attack,9003,9002,100
265,20.9639,10.1.0.21,10.1.0.42,attack,9003,9002,100
266,20.9967,10.1.0.38,10.1.0.42,normal,9001,9002,100
267,21.0012,10.1.0.21,10.1.0.42,attack,9003,9002,100
268,21.0025,10.1.0.21,10.1.0.42,attack,9003,9002,100
269,21.0032,10.1.0.21,10.1.0.42,attack,9003,9002,100
270,21.0044,10.1.0.25,10.1.0.42,normal,9001,9002,100
271,21.0052,10.1.0.21,10.1.0.42,attack,9003,9002,100
272,21.0066,10.1.0.21,10.1.0.42,attack,9003,9002,100
273,21.0073,10.1.0.12,10.1.0.42,normal,9001,9002,100
274,21.0094,10.1.0.21,10.1.0.42,attack,9003,9002,100
275,21.0101,10.1.0.21,10.1.0.42,attack,9003,9002,100
276,21.0111,10.1.0.21,10.1.0.42,attack,9003,9002,100
277,21.0115,10.1.0.37,10.1.0.42,normal,9001,9002,100
278,21.0133,10.1.0.21,10.1.0.42,attack,9003,9002,100
279,21.014,10.1.0.21,10.1.0.42,attack,9003,9002,100
280,21.0151,10.1.0.33,10.1.0.42,normal,9001,9002,100
281,21.0221,10.1.0.21,10.1.0.42,attack,9003,9002,100
282,21.0245,10.1.0.21,10.1.0.42,attack,9003,9002,100
283,21.0248,10.1.0.21,10.1.0.42,attack,9003,9002,100
284,21.0258,10.1.0.21,10.1.0.42,attack,9003,9002,100
285,21.0264,10.1.0.21,10.1.0.42,attack,9003,9002,100
286,21.0267,10.1.0.21,10.1.0.42,attack,9003,9002,100
287,21.027,10.1.0.21,10.1.0.42,attack,9003,9002,100
288,21.0277,10.1.0.21,10.1.0.42,attack,9003,9002,100
289,21.0287,10.1.0.21,10.1.0.42,attack,9003,9002,100
290,21.0294,10.1.0.21,10.1.0.42,attack,9003,9002,100
291,21.0302,10.1.0.21,10.1.0.42,attack,9003,9002,100
292,21.032,10.1.0.21,10.1.0.42,attack,9003,9002,100
293,21.0369,10.1.0.21,10.1.0.42,attack,9003,9002,100
294,21.0419,10.1.0.21,10.1.0.42,attack,9003,9002,100
295,21.0423,10.1.0.21,10.1.0.42,attack,9003,9002,100
296,21.0426,10.1.0.21,10.1.0.42,attack,9003,9002,100
297,21.0429,10.1.0.21,10.1.0.42,attack,9003,9002,100
298,21.0432,10.1.0.21,10.1.0.42,attack,9003,9002,100
299,21.0521,10.1.0.21,10.1.0.42,attack,9003,9002,100
300,21.0524,10.1.0.21,10.1.0.42,attack,9003,9002,100
301,21.0534,10.1.0.21,10.1.0.42,attack,9003,9002,100
302,21.0538,10.1.0.21,10.1.0.42,attack,9003,9002,100
303,21.0547,10.1.0.21,10.1.0.42,attack,9003,9002,100
304,21.0556,10.1.0.21,10.1.0.42,attack,9003,9002,100
305,21.0561,10.1.0.21,10.1.0.42,attack,9003,9002,100
306,21.0567,10.1.0.21,10.1.0.42,attack,9003,9002,100
307,21.057,10.1.0.21,10.1.0.42,attack,9003,9002,100
308,21.0574,10.1.0.21,10.1.0.42,attack,9003,9002,100
309,21.0579,10.1.0.21,10.1.0.42,attack,9003,9002,100
310,21.0583,10.1.0.21,10.1.0.42,attack,9003,9002,100
311,21.0608,10.1.0.10,10.1.0.42,normal,9001,9002,100
312,21.0684,10.1.0.6,10.1.0.42,normal,9001,9002,100
313,21.1018,10.1.0.21,10.1.0.42,attack,9003,9002,100
314,21.1025,10.1.0.21,10.1.0.42,attack,9003,9002,100
315,21.1032,10.1.0.21,10.1.0.42,attack,9003,9002,100
316,21.1036,10.1.0.21,10.1.0.42,attack,9003,9002,100
317,21.1045,10.1.0.21,10.1.0.42,attack,9003,9002,100
318,21.1049,10.1.0.29,10.1.0.42,normal,9001,9002,100
319,21.1062,10.1.0.21,10.1.0.42,attack,9003,9002,100
320,21.1068,10.1.0.21,10.1.0.42,attack,9003,9002,100
321,21.1075,10.1.0.21,10.1.0.42,attack,9003,9002,100
322,21.1094,10.1.0.21,10.1.0.42,attack,9003,9002,100
323,21.1097,10.1.0.21,10.1.0.42,attack,9003,9002,100
324,21.1103,10.1.0.21,10.1.0.42,attack,9003,9002,100
325,21.1106,10.1.0.21,10.1.0.42,attack,9003,9002,100
326,21.1109,10.1.0.21,10.1.0.42,attack,9003,9002,100
327,21.1116,10.1.0.21,10.1.0.42,attack,9003,9002,100
328,21.113,10.1.0.21,10.1.0.42,attack,9003,9002,100
329,21.1137,10.1.0.21,10.1.0.42,attack,9003,9002,100
330,21.1149,10.1.0.21,10.1.0.42,attack,9003,9002,100
331,21.1157,10.1.0.21,10.1.0.42,attack,9003,9002,100
332,21.1174,10.1.0.21,10.1.0.42,attack,9003,9002,100
333,21.1188,10.1.0.21,10.1.0.42,attack,9003,9002,100
334,21.1196,10.1.0.21,10.1.0.42,attack,9003,9002,100
335,21.1209,10.1.0.21,10.1.0.42,attack,9003,9002,100
336,21.1234,10.1.0.21,10.1.0.42,attack,9003,9002,100
337,21.1246,10.1.0.21,10.1.0.42,attack,9003,9002,100
338,21.125,10.1.0.21,10.1.0.42,attack,9003,9002,100
339,21.1253,10.1.0.21,10.1.0.42,attack,9003,9002,100
340,21.126,10.1.0.21,10.1.0.42,attack,9003,9002,100
341,21.1263,10.1.0.21,10.1.0.42,attack,9003,9002,100
342,21.1272,10.1.0.21,10.1.0.42,attack,9003,9002,100
343,21.1304,10.1.0.21,10.1.0.42,attack,9003,9002,100
344,21.1311,10.1.0.21,10.1.0.42,attack,9003,9002,100
345,21.1314,10.1.0.21,10.1.0.42,attack,9003,9002,100
346,21.1317,10.1.0.21,10.1.0.42,attack,9003,9002,100
347,21.1324,10.1.0.21,10.1.0.42,attack,9003,9002,100
348,21.1328,10.1.0.21,10.1.0.42,attack,9003,9002,100
349,21.1331,10.1.0.21,10.1.0.42,attack,9003,9002,100
350,21.1341,10.1.0.21,10.1.0.42,attack,9003,9002,100
351,21.1348,10.1.0.21,10.1.0.42,attack,9003,9002,100
352,21.136,10.1.0.21,10.1.0.42,attack,9003,9002,100
353,21.1377,10.1.0.21,10.1.0.42,attack,9003,9002,100
354,21.1457,10.1.0.39,10.1.0.42,normal,9001,9002,100
355,21.1617,10.1.0.38,10.1.0.42,normal,9001,9002,100
356,21.1898,10.1.0.34,10.1.0.42,normal,9001,9002,100
357,21.2036,10.1.0.21,10.1.0.42,attack,9003,9002,100
358,21.2043,10.1.0.21,10.1.0.42,attack,9003,9002,100
359,21.2046,10.1.0.21,10.1.0.42,attack,9003,9002,100
360,21.205,10.1.0.21,10.1.0.42,attack,9003,9002,100
361,21.2056,10.1.0.21,10.1.0.42,attack,9003,9002,100
362,21.2064,10.1.0.21,10.1.0.42,attack,9003,9002,100
363,21.2073,10.1.0.21,10.1.0.42,attack,9003,9002,100
364,21.2087,10.1.0.21,10.1.0.42,attack,9003,9002,100
365,21.2094,10.1.0.21,10.1.0.42,attack,9003,9002,100
366,21.2101,10.1.0.21,10.1.0.42,attack,9003,9002,100
367,21.2122,10.1.0.21,10.1.0.42,attack,9003,9002,100
368,21.2128,10.1.0.21,10.1.0.42,attack,9003,9002,100
369,21.2135,10.1.0.21,10.1.0.42,attack,9003,9002,100
370,21.2144,10.1.0.21,10.1.0.42,attack,9003,9002,100
371,21.2151,10.1.0.21,10.1.0.42,attack,9003,9002,100
372,21.2153,10.1.0.35,10.1.0.42,normal,9001,9002,100
373,21.2159,10.1.0.21,10.1.0.42,attack,9003,9002,100
374,21.2168,10.1.0.21,10.1.0.42,attack,9003,9002,100
375,21.2178,10.1.0.21,10.1.0.42,attack,9003,9002,100
376,21.2185,10.1.0.21,10.1.0.42,attack,9003,9002,100
377,21.2239,10.1.0.16,10.1.0.42,normal,9001,9002,100
378,21.2267,10.1.0.21,10.1.0.42,attack,9003,9002,100
379,21.2276,10.1.0.21,10.1.0.42,attack,9003,9002,100
380,21.2289,10.1.0.21,10.1.0.42,attack,9003,9002,100
381,21.2302,10.1.0.37,10.1.0.42,normal,9001,9002,100
382,21.2327,10.1.0.8,10.1.0.42,normal,9001,9002,100
383,21.2363,10.1.0.21,10.1.0.42,attack,9003,9002,100
384,21.2369,10.1.0.21,10.1.0.42,attack,9003,9002,100
385,21.2381,10.1.0.20,10.1.0.42,normal,9001,9002,100
386,21.2385,10.1.0.21,10.1.0.42,attack,9003,9002,100
387,21.2397,10.1.0.21,10.1.0.42,attack,9003,9002,100
388,21.2401,10.1.0.21,10.1.0.42,attack,9003,9002,100
389,21.2408,10.1.0.21,10.1.0.42,attack,9003,9002,100
390,21.2415,10.1.0.21,10.1.0.42,attack,9003,9002,100
391,21.2421,10.1.0.21,10.1.0.42,attack,9003,9002,100
392,21.2428,10.1.0.21,10.1.0.42,attack,9003,9002,100
393,21.2437,10.1.0.21,10.1.0.42,attack,9003,9002,100
394,21.2503,10.1.0.21,10.1.0.42,attack,9003,9002,100
395,21.2507,10.1.0.21,10.1.0.42,attack,9003,9002,100
396,21.2537,10.1.0.21,10.1.0.42,attack,9003,9002,100
397,21.254,10.1.0.21,10.1.0.42,attack,9003,9002,100
398,21.2544,10.1.0.21,10.1.0.42,attack,9003,9002,100
399,21.2547,10.1.0.21,10.1.0.42,attack,9003,9002,100
400,21.2552,10.1.0.21,10.1.0.42,attack,9003,9002,100
401,21.2555,10.1.0.21,10.1.0.42,attack,9003,9002,100
402,21.2753,10.1.0.6,10.1.0.42,normal,9001,9002,100
403,21.2778,10.1.0.4,10.1.0.42,normal,9001,9002,100
404,21.3008,10.1.0.21,10.1.0.42,attack,9003,9002,100
405,21.3015,10.1.0.21,10.1.0.42,attack,9003,9002,100
406,21.303,10.1.0.21,10.1.0.42,attack,9003,9002,100
407,21.3037,10.1.0.21,10.1.0.42,attack,9003,9002,100
408,21.3043,10.1.0.21,10.1.0.42,attack,9003,9002,100
409,21.3081,10.1.0.21,10.1.0.42,attack,9003,9002,100
410,21.3091,10.1.0.21,10.1.0.42,attack,9003,9002,100
411,21.3097,10.1.0.21,10.1.0.42,attack,9003,9002,100
